time,u,y1,y2
9.778531300020404,100.0,0.13113754987716675,-5.605193857299268e-45
9.832361300010234,100.0,0.09479701519012451,-5.605193857299268e-45
9.855348799959756,100.0,11.639934539794922,12.059279441833496
9.917888900032267,100.0,18.26287078857422,19.481281280517578
9.961793399997987,100.0,21.027997970581055,21.71745491027832
9.985968500026502,100.0,22.83868408203125,22.694637298583984
10.03343249997124,100.0,23.73247718811035,22.860488891601562
10.076824099989608,100.0,23.720577239990234,22.55351448059082
10.127959299948998,100.0,24.23015594482422,23.326709747314453
10.172300499980338,100.0,24.00742530822754,23.62200164794922
10.219731600023806,100.0,22.945375442504883,22.8994197845459
10.265248300042003,100.0,22.557125091552734,23.023252487182617
10.326766600017436,100.0,23.991519927978516,22.756467819213867
10.370252100052312,100.0,23.66600227355957,22.9036922454834
10.420008499990217,100.0,24.297832489013672,23.000301361083984
10.463024999946356,100.0,23.876907348632812,23.061809539794922
10.508885000017472,100.0,22.822383880615234,23.254789352416992
10.526527000009082,100.0,22.837543487548828,23.25542449951172
10.588368099997751,100.0,23.856054306030273,22.843870162963867
10.605276599992067,100.0,23.981428146362305,22.893070220947266
10.655338700045832,100.0,24.183324813842773,23.315093994140625
10.69133589998819,100.0,24.06020736694336,23.318788528442383
10.700192900025286,100.0,23.3048152923584,23.513267517089844
10.736738799954765,100.0,22.986183166503906,22.96440315246582
10.772167699993588,100.0,23.015607833862305,23.159446716308594
10.794817000045441,100.0,23.331451416015625,23.01385498046875
10.856843100045808,100.0,23.410934448242188,22.878063201904297
10.895358999958262,100.0,23.69550895690918,22.979347229003906
10.90350410004612,100.0,24.534273147583008,23.313159942626953
10.938962499960326,100.0,23.945199966430664,22.931201934814453
10.980467900051735,100.0,22.614789962768555,23.330739974975586
11.003699900000356,100.0,22.451858520507812,23.011749267578125
11.043501700041816,100.0,22.721731185913086,22.927480697631836
11.088644100003876,100.0,23.451234817504883,22.833961486816406
11.149860900011845,100.0,23.57032585144043,22.7504825592041
11.157313199946657,100.0,24.609867095947266,22.76865577697754
11.195491899969056,100.0,24.185840606689453,23.357030868530273
11.2171635000268,100.0,23.135831832885742,23.12004852294922
11.257036000024527,100.0,22.511211395263672,23.28230094909668
11.317608200013638,100.0,22.937114715576172,23.144187927246094
11.337569499970414,100.0,23.177732467651367,23.324308395385742
11.39475570002105,100.0,23.631380081176758,23.071311950683594
11.402681099949405,100.0,24.62057876586914,22.79994773864746
11.439072699984536,100.0,24.101287841796875,23.405237197875977
11.460699000046588,100.0,23.797182083129883,23.15928077697754
11.520723500056192,100.0,23.022375106811523,23.449514389038086
11.529741100035608,100.0,22.579681396484375,23.110897064208984
11.587335800053552,100.0,22.513992309570312,23.02608299255371
11.642170500010252,100.0,23.78276252746582,22.83306121826172
11.664452300057746,100.0,23.487106323242188,23.005250930786133
11.716861300054006,100.0,24.036664962768555,22.478179931640625
11.754843199974857,100.0,23.81281280517578,23.441682815551758
11.786857899976894,100.0,23.033430099487305,23.728803634643555
11.85863250005059,100.0,22.98301124572754,23.479164123535156
11.90322840004228,100.0,22.820144653320312,23.002750396728516
11.936234400025569,100.0,23.69426155090332,22.817983627319336
11.957434699987061,100.0,24.738243103027344,22.917619705200195
12.015540600055829,100.0,23.90494155883789,23.325639724731445
12.03986849996727,100.0,23.6234073638916,22.947303771972656
12.088575200061314,100.0,22.46319007873535,23.494112014770508
12.111014700029045,100.0,22.855939865112305,23.091812133789062
12.166933599975891,100.0,23.651897430419922,22.98569107055664
12.189462500042282,100.0,23.17507553100586,23.11642074584961
12.244097099988721,100.0,24.581039428710938,22.91440200805664
12.269428999978118,100.0,24.143653869628906,23.014802932739258
12.325113099999726,100.0,23.223487854003906,23.217851638793945
12.347847099998035,100.0,22.856901168823242,23.33344841003418
12.401817500009201,100.0,22.713468551635742,23.205387115478516
12.447683300008066,100.0,23.826059341430664,23.259180068969727
12.468025399954058,100.0,23.612468719482422,22.70264434814453
12.515237199957483,100.0,24.313493728637695,23.246034622192383
12.576932099997066,100.0,24.137157440185547,23.34913444519043
12.587806800031103,100.0,23.181962966918945,23.066967010498047
12.66814239998348,100.0,23.071937561035156,23.267292022705078
12.679024099954404,100.0,22.6820011138916,23.210281372070312
12.71736939996481,100.0,23.50566864013672,22.839710235595703
12.734249399974942,100.0,24.808446884155273,22.84137535095215
12.779138599988073,100.0,24.12468147277832,22.679105758666992
12.834218199946918,100.0,24.184545516967773,23.08342933654785
12.859928400022909,100.0,22.838682174682617,23.05108070373535
12.91535769996699,100.0,22.89827537536621,23.61826515197754
12.94334430003073,100.0,22.879823684692383,23.20128631591797
12.984296299982816,100.0,23.545944213867188,23.072834014892578
13.012692100019194,100.0,23.849567413330078,22.84752655029297
13.073634100030176,100.0,24.13825035095215,22.88676643371582
13.137083500041626,100.0,23.53687286376953,23.264657974243164
13.156294299988076,100.0,22.603803634643555,22.837308883666992
13.214513799990527,100.0,22.760690689086914,23.183637619018555
13.23418190004304,100.0,23.80220603942871,23.409542083740234
13.276825599954464,100.0,23.696868896484375,22.81887435913086
13.32939400000032,100.0,23.742036819458008,23.159751892089844
13.357197299948893,100.0,23.996671676635742,23.17491912841797
13.40830949996598,100.0,22.775497436523438,23.19927215576172
13.436254799948074,100.0,22.658954620361328,23.548789978027344
13.485073199961334,100.0,23.193490982055664,22.61052703857422
13.51170789997559,100.0,23.568073272705078,23.25035858154297
13.555406200001016,100.0,24.17354965209961,22.80760955810547
13.618499799980782,100.0,23.49968719482422,23.093826293945312
13.637586800032295,100.0,23.831031799316406,23.152542114257812
13.696653799968772,100.0,22.62909507751465,23.008508682250977
13.731871800031513,100.0,22.90471839904785,23.40207862854004
13.76214110001456,100.0,23.18484115600586,23.1204891204834
13.81464130000677,100.0,23.451967239379883,22.645709991455078
13.839171699946746,100.0,24.478960037231445,22.926557540893555
13.890775999985635,100.0,23.990201950073242,22.650333404541016
13.919535299995914,100.0,23.15423011779785,23.214130401611328
13.974361500004306,100.0,22.867820739746094,23.037153244018555
14.00153120001778,100.0,23.039884567260742,23.42765235900879
14.060387499979697,100.0,23.515825271606445,23.16884994506836
14.085947799962014,100.0,23.96687126159668,22.966482162475586
14.141023800009862,100.0,23.94623565673828,23.113014221191406
14.173284400021657,100.0,23.789453506469727,22.865041732788086
14.234404399991035,100.0,22.874347686767578,23.266334533691406
14.277584200026467,100.0,22.880451202392578,23.073490142822266
14.311204300029203,100.0,23.574007034301758,22.88191795349121
14.336880099959671,100.0,23.858304977416992,22.875844955444336
14.389902299968526,100.0,24.41746711730957,22.65496253967285
14.421912100049667,100.0,24.243671417236328,23.110107421875
14.477347200037912,100.0,22.583843231201172,23.25559425354004
14.517899199970998,100.0,22.68119239807129,23.036191940307617
14.558937800000422,100.0,23.001096725463867,23.215662002563477
14.588121499982662,100.0,23.488126754760742,23.05604362487793
14.642224199953489,100.0,24.28656578063965,22.893142700195312
14.651794599951245,100.0,23.985204696655273,22.739885330200195
14.688009400037117,100.0,23.557504653930664,22.805601119995117
14.710309599991888,100.0,22.682321548461914,23.281679153442383
14.772350399987772,100.0,22.925498962402344,23.03267478942871
14.807909499970265,100.0,22.98433494567871,23.460817337036133
14.835529300034977,100.0,23.597753524780273,23.17884635925293
14.888839400024153,100.0,23.88654136657715,23.123275756835938
14.932239999994636,100.0,24.58778953552246,22.68069076538086
14.951693900045939,100.0,24.08924674987793,22.76744842529297
15.013041300000623,100.0,22.967119216918945,23.1678524017334
15.050470400019549,100.0,22.811710357666016,23.049861907958984
15.081630100030452,100.0,23.02581024169922,23.402679443359375
15.122033399995416,100.0,23.492891311645508,22.812108993530273
15.18318689998705,100.0,24.28809928894043,23.086353302001953
15.201160999946296,100.0,24.01526641845703,23.15740394592285
15.250901899999008,100.0,23.625751495361328,22.597707748413086
15.306388800032437,100.0,22.83440589904785,22.842674255371094
15.333626099978574,100.0,23.010295867919922,23.217348098754883
15.369910100009292,100.0,23.786252975463867,22.981164932250977
15.444505900028162,100.0,23.212757110595703,22.97954750061035
15.487524299998768,100.0,24.477739334106445,22.7349796295166
15.53099670005031,100.0,23.712678909301758,23.13479232788086
15.574879999971017,100.0,22.90713882446289,23.340970993041992
15.608677300042473,100.0,22.592199325561523,23.009037017822266
15.663081899983808,100.0,23.31492042541504,23.311538696289062
15.699201800045557,100.0,23.61269187927246,23.186243057250977
15.78549469995778,100.0,23.86968231201172,22.84479522705078
15.820186499971896,100.0,23.27939224243164,22.697656631469727
15.879337499965914,100.0,22.963455200195312,23.26930809020996
15.916102100047283,100.0,23.545305252075195,23.41433334350586
15.941376899951138,100.0,23.71727180480957,22.95123291015625
15.959289700025693,100.0,24.466753005981445,23.290584564208984
16.011389999999665,100.0,23.974544525146484,23.0158634185791
16.022162699955516,100.0,23.687923431396484,22.950551986694336
16.103412399999797,100.0,22.956270217895508,22.96605682373047
16.148905499954708,100.0,22.814313888549805,23.38252067565918
16.183568499982357,100.0,23.477685928344727,22.86191749572754
16.22406120004598,100.0,23.510074615478516,22.89449119567871
16.2601289000595,100.0,23.959383010864258,23.348112106323242
16.298678999999538,100.0,23.893943786621094,22.815773010253906
16.32749920000788,100.0,22.9005126953125,23.01146697998047
16.352893300005235,100.0,22.785600662231445,23.080392837524414
16.40582009998616,100.0,22.752681732177734,23.12489128112793
16.426443899981678,100.0,23.376651763916016,23.426429748535156
16.471840300015174,100.0,23.83214569091797,23.070924758911133
16.503071499988437,100.0,24.50977897644043,22.816225051879883
16.532494300045073,100.0,23.95952606201172,22.952890396118164
16.555560200009495,100.0,23.91960334777832,23.222904205322266
16.602842699969187,100.0,22.659921646118164,22.89229393005371
16.642944299965166,100.0,23.06200408935547,23.097259521484375
16.658743800013326,100.0,22.69149398803711,22.861072540283203
16.71161740005482,100.0,23.698184967041016,23.445051193237305
16.743692100048065,100.0,23.686023712158203,23.13712501525879
16.784015399985947,100.0,24.1120662689209,22.899507522583008
16.81074800004717,100.0,24.043699264526367,22.99707794189453
16.830546300043352,100.0,23.03321075439453,23.165693283081055
16.86116500000935,100.0,22.971040725708008,22.774351119995117
16.902272599982098,100.0,22.67462158203125,23.2521915435791
16.95307050005067,100.0,23.079360961914062,23.29959487915039
16.99100030004047,100.0,23.550039291381836,23.406293869018555
17.01894960005302,100.0,23.98784637451172,22.9970760345459
17.055585099966265,100.0,24.020301818847656,23.111928939819336
17.09062669996638,100.0,23.800994873046875,22.879011154174805
17.10019669996109,100.0,23.952905654907227,23.15122413635254
17.133566500036977,100.0,22.80648422241211,22.738351821899414
17.16481260000728,100.0,23.00852394104004,23.236858367919922
17.205915500060655,100.0,22.816787719726562,23.058561325073242
17.236624100012705,100.0,23.861431121826172,23.182470321655273
17.284351999987848,100.0,23.692901611328125,23.372041702270508
17.317645899951458,100.0,24.241378784179688,22.766286849975586
17.337420399999246,100.0,24.25687599182129,23.27989387512207
17.386322799953632,100.0,23.1708927154541,23.057395935058594
17.422639700002037,100.0,22.871856689453125,22.894073486328125
17.4529857999878,100.0,22.829116821289062,23.402862548828125
17.475598499993794,100.0,23.278186798095703,23.076627731323242
17.534692400018685,100.0,23.727937698364258,23.194257736206055
17.584352900041267,100.0,24.034849166870117,22.960004806518555
17.62297170003876,100.0,24.182415008544922,23.44798469543457
17.63288459996693,100.0,23.767919540405273,22.771297454833984
17.665284299990162,100.0,22.800199508666992,23.00090980529785
17.69922409998253,100.0,22.647125244140625,22.85516929626465
17.738474400015548,100.0,22.81920623779297,23.304790496826172
17.769041100051254,100.0,23.24094581604004,23.04530143737793
17.7775739999488,100.0,23.482315063476562,23.595123291015625
17.843687599990517,100.0,24.0657901763916,23.013368606567383
17.863944199983962,100.0,24.0477294921875,23.11751937866211
17.91451859998051,100.0,23.992843627929688,22.80836296081543
17.95089310000185,100.0,22.59109115600586,23.2893123626709
17.980656699975953,100.0,22.853363037109375,23.176647186279297
18.000724200042896,100.0,23.206401824951172,22.993274688720703
18.050921199959703,100.0,23.67427635192871,23.186315536499023
18.09403320006095,100.0,23.843921661376953,23.448720932006836
18.10936350002885,100.0,24.30756378173828,22.849199295043945
18.166540000005625,100.0,23.67616081237793,23.243608474731445
18.197943200008012,100.0,23.007421493530273,22.935670852661133
18.221164499991573,100.0,22.887134552001953,22.685508728027344
18.274694100022316,100.0,22.940385818481445,23.00856590270996
18.284684699960053,100.0,23.26604461669922,23.23486328125
18.320936599979177,100.0,23.708097457885742,23.184429168701172
18.35497129999567,100.0,24.6811580657959,23.055437088012695
18.37594529998023,100.0,23.79460334777832,23.197181701660156
18.42691429995466,100.0,23.771297454833984,23.15026092529297
18.433873699977994,100.0,23.937288284301758,23.006132125854492
18.477223700028844,100.0,22.856243133544922,22.89653778076172
18.509813399985433,100.0,22.906936645507812,22.76025390625
18.534426799975336,100.0,22.82196617126465,23.159093856811523
18.592319800052792,100.0,23.924930572509766,23.257627487182617
18.63825319998432,100.0,23.43134880065918,22.89028549194336
18.65549849998206,100.0,24.53548240661621,22.846179962158203
18.682825300027616,100.0,23.97625732421875,23.255102157592773
18.733611000003293,100.0,22.671884536743164,22.9404354095459
18.79260519996751,100.0,22.98160743713379,23.09119987487793
18.81026529998053,100.0,22.847352981567383,22.9957332611084
18.83558549999725,100.0,23.792865753173828,22.93194007873535
18.900949700037017,100.0,23.538984298706055,23.640623092651367
18.921376700047404,100.0,24.1553955078125,23.26146125793457
18.97239929996431,100.0,23.991456985473633,23.15310287475586
19.01129229995422,100.0,23.22785758972168,22.980117797851562
19.042041499982588,100.0,22.800588607788086,23.003009796142578
19.067728099995293,100.0,22.866628646850586,23.104610443115234
19.14084200002253,100.0,23.455459594726562,23.20387077331543
19.197365800035186,100.0,23.398630142211914,22.95368194580078
19.222340199979953,100.0,23.943655014038086,23.10075569152832
19.27312140003778,100.0,23.301240921020508,22.64215850830078
19.29667079995852,100.0,22.74481201171875,22.77250099182129
19.349225000012666,100.0,23.093107223510742,22.97902488708496
19.386155999964103,100.0,23.539762496948242,23.370868682861328
19.40207329997793,100.0,23.66265296936035,23.152254104614258
19.464054699987173,100.0,24.46805763244629,23.574989318847656
19.496757399989292,100.0,23.6032772064209,23.106122970581055
19.51714330003597,100.0,23.890153884887695,22.979442596435547
19.573625899967737,100.0,22.834638595581055,22.973194122314453
19.617502399953082,100.0,22.843830108642578,23.242794036865234
19.652862600050867,100.0,23.037410736083984,23.033639907836914
19.6948424000293,100.0,23.517078399658203,23.21449851989746
19.725974799948744,100.0,24.5553035736084,23.416913986206055
19.750025999965146,100.0,23.987361907958984,22.842308044433594
19.78381569997873,100.0,22.80016326904297,23.0059814453125
19.796088899951428,100.0,22.758766174316406,22.88948631286621
19.80885000003036,100.0,22.919483184814453,22.877782821655273
19.862635000026785,100.0,22.9152774810791,22.854888916015625
19.875808299984783,100.0,23.299827575683594,23.110755920410156
19.902454299968667,100.0,23.84014320373535,23.276187896728516
19.915223499992862,100.0,23.825668334960938,22.86244773864746
